,activity_date,total_supply,total_locked,foundation_locked,lockups_locked_tokens,total_unlocked,total_staked,total_liquid,pct_stake_change
848,2023-02-05,1119579489.494344,264788975.0370548,551864.031455477,264788975.0370548,854238650.4258337,491842228.34937876,362396422.07645494,-0.01128380645893401
849,2023-02-06,1119768685.7739506,264568528.11488965,551864.031927327,264568528.11488965,854648293.6271336,492286161.6236966,362362132.003437,0.09017789020387568
850,2023-02-07,1119862269.2856634,264348082.98269606,551864.031927327,264348082.98269606,854962322.27104,492867261.8924994,362095060.3785406,0.11790198167585686
851,2023-02-08,1120046413.6779366,267553262.97044384,551864.0342170768,267553262.97044384,851941286.6732756,494179687.0477734,357761599.62550217,0.2655765078314829
852,2023-02-09,1120224079.2520697,267324212.18021947,551864.0342170768,267324212.18021947,852348003.0376333,494549270.3866657,357798732.6509676,0.07473134852737928
853,2023-02-10,1120400876.567011,267275777.5106661,551864.0355918221,267275777.5106661,852573235.0207534,494720317.3372279,357852917.6835255,0.03457447462089647
854,2023-02-11,1120488286.0335429,267046482.46691704,551864.0355918221,267046482.46691704,852889939.5310341,494961675.2368595,357928264.2941746,0.048762947053646144
855,2023-02-12,1120662988.1877182,262517185.74367595,551864.0355918221,262517185.74367595,857593938.4084502,495176037.3758029,362417901.0326474,0.04329008731508566
856,2023-02-13,1120836739.7436657,262287889.28752846,551864.0355918221,262287889.28752846,857996986.4205453,495481213.62626076,362515772.7942846,0.0615918912897655
857,2023-02-14,1120922467.0360742,262058592.36288053,551864.0355918221,262058592.36288053,858312010.637602,495619175.31029946,362692835.3273025,0.02783622807820052
858,2023-02-15,1121110760.0034678,261829298.26278558,551864.0355918221,261829298.26278558,858729597.7050904,496145432.93517774,362584164.76991266,0.10606922687264841
859,2023-02-16,1121289808.3718421,261600001.13194686,551864.0355918221,261600001.13194686,859137943.2043035,492333366.559386,366804576.6449175,-0.7742856029506697
860,2023-02-17,1121375892.0013933,261370705.9379532,551864.0355918221,261370705.9379532,859453322.0278482,492128516.926637,367324805.10121125,-0.04162523115471117
861,2023-02-18,1121550232.7807817,261141407.55088288,551864.0355918221,261141407.55088288,859856961.1943071,525570153.7261896,334286807.4681175,6.362925398723263
862,2023-02-19,1121734753.1465342,260912111.8666216,551864.0355918221,260912111.8666216,860270777.2443209,525042081.01232296,335228696.2319979,-0.10057721713438639
863,2023-02-20,1121831413.9358237,260682815.4694889,551864.0355918221,260682815.4694889,860596734.4307431,525349079.4032732,335247655.0274699,0.05843702844192933
864,2023-02-21,1122008821.1577806,260453520.383965,551864.0355918221,260453520.383965,861003436.7382238,525483484.64170665,335519952.09651715,0.025577442938100603
865,2023-02-22,1122187058.9905562,260224227.3029479,551864.0355918221,260224227.3029479,861410967.6520165,526362093.63807845,335048874.01393807,0.16692102394742392
866,2023-02-23,1122367595.6198354,259994942.6974472,551864.0355918221,259994942.6974472,861820788.8867962,526224702.88714457,335596085.9996517,-0.026108761177525253
867,2023-02-24,1122454703.930304,259765660.76446968,551864.0355918221,259765660.76446968,862137179.1302426,526134448.98505056,336002730.145192,-0.017154151808185247
868,2023-02-25,1122631756.6325953,259536381.01380664,551864.0355918221,259536381.01380664,862543511.5831968,526202718.93750083,336340792.6456959,0.012974078238926268
869,2023-02-26,1122807918.6580422,259307098.08599067,551864.0360494596,259307098.08599067,862948956.5360022,526332595.1703083,336616361.36569387,0.024675696318112728
870,2023-02-27,1122984245.0598836,259077817.4354633,551864.0365085773,259077817.4354633,863354563.5879116,524053097.19455785,339301466.39335376,-0.43497462145597865
871,2023-02-28,1123071256.5306664,258848538.50022176,551864.0365085773,258848538.50022176,863670853.993936,524054854.00677013,339615999.9871658,0.0003352344127449669
872,2023-03-01,1123249679.0964217,258619253.52782416,551864.0365085773,258619253.52782416,864078561.532089,526115526.7001698,337963034.8319192,0.3916768444992158
873,2023-03-02,1123425884.7295299,258389974.29330423,551864.0365085773,258389974.29330423,864484046.3997172,526415871.7648349,338068174.63488233,0.05705471297021347
874,2023-03-03,1123513337.4500947,258160694.1238424,551864.0369666578,258160694.1238424,864800779.2892857,526232320.4040498,338568458.88523585,-0.0348802902573766
875,2023-03-04,1123691146.204052,257931411.1025176,551864.0369666578,257931411.1025176,865207871.0645677,525429663.22242737,339778207.8421403,-0.15276206080558552
876,2023-03-05,1123870371.546582,257702132.99880448,551864.0369666578,257702132.99880448,865616374.5108109,524810987.7595042,340805386.75130665,-0.11788538680647775
877,2023-03-06,1124050665.1561115,257477771.39837638,551864.0374261503,257477771.39837638,866021029.7203089,525021005.2331397,341000024.4871692,0.04000172784367351
878,2023-03-07,1124139517.337278,257260884.1176214,551864.0378856399,257260884.1176214,866326769.1817708,525175482.9961346,341151286.1856362,0.02941450391278977
879,2023-03-08,1124320281.564802,257031526.5236832,551864.0378856399,257031526.5236832,866736891.003233,524362908.48127234,342373982.5219606,-0.15496414824912108
880,2023-03-09,1124500753.3684285,257356957.8422188,551864.0401808075,257356957.8422188,866591931.4860288,524753445.77856153,341838485.70746726,0.07442300768693144
881,2023-03-10,1124589446.588746,257126361.239176,551864.0401808075,257126361.239176,866911221.3093892,524836810.9025292,342074410.40686005,0.015884008559595486
882,2023-03-11,1124767463.2787592,256895764.2216933,551864.0401808075,256895764.2216933,867319835.016885,526440266.2106143,340879568.8062707,0.30458447254177656
883,2023-03-12,1124946147.2665198,256665168.83060855,551864.0401808075,256665168.83060855,867729114.3957306,523512971.9816451,344216142.4140855,-0.5591636474428867
884,2023-03-13,1125124528.7262213,256434570.59314382,551864.0401808075,256434570.59314382,868138094.0928967,523947571.07018375,344190523.02271295,0.08294705663983848
885,2023-03-14,1125213142.29056,251903973.6770306,551864.0401808075,251903973.6770306,872757304.5733486,524636733.06723833,348120571.5061103,0.1313598445586166
886,2023-03-15,1125390281.1342535,251673585.1086126,551864.0406414162,251673585.1086126,873164831.9849994,527615128.40083563,345549703.5841638,0.5645015037049035
887,2023-03-16,1125571122.514506,251444068.34162775,551864.0410991686,251444068.34162775,873575190.1317793,521688998.57594365,351886191.55583566,-1.1359506988011248
888,2023-03-17,1125662201.807374,251306851.5812749,551864.0420168993,251306851.5812749,873803486.1840824,521964878.04191583,351838608.14216655,0.052854028609573334
889,2023-03-18,1125840102.438864,251076839.95737696,551864.0420168993,251076839.95737696,874211398.4394699,522224800.67351174,351986597.7659582,0.04977217306813486
890,2023-03-19,1126016349.3640149,250846826.94501534,551864.0420168993,250846826.94501534,874617658.3769827,523525739.1882779,351091919.1887048,0.2484956168121215
891,2023-03-20,1126192476.6335895,250616816.08251747,551864.0420168993,250616816.08251747,875023796.509055,523396637.52821964,351627158.9808354,-0.02466612331861029
892,2023-03-21,1126280338.9196339,250386801.21968767,551864.0420168993,250386801.21968767,875341673.6579293,521325030.78984505,354016642.86808425,-0.3973733498343677
893,2023-03-22,1126458881.7035599,250156800.41774115,551864.0420168993,250156800.41774115,875750217.243802,519536639.4247978,356213577.8190042,-0.34422815049720157
894,2023-03-23,1126640018.2053647,249700762.12630212,551864.0420168993,249700762.12630212,876387392.0370457,515777525.6100441,360609866.4270016,-0.7288246633677034
895,2023-03-24,1126730558.6037724,249470762.49228504,551864.0420168993,249470762.49228504,876707932.0694703,516179312.4896634,360528619.57980686,0.07783862504705041
896,2023-03-25,1126905883.5660424,249240764.41647753,551864.0420168993,249240764.41647753,877113255.107548,516189786.8859721,360923468.2215759,0.0020291754263155326
897,2023-03-26,1127096171.8535872,249010764.34955558,551864.0369408537,249010764.34955558,877533543.4670908,515871676.8247775,361661866.64231336,-0.061664571924666234
898,2023-03-27,1127182166.609987,248780765.8133928,551864.0339800965,248780765.8133928,877849536.7626143,515812118.26165247,362037418.5009618,-0.011546561435139324
899,2023-03-28,1127374034.206092,248550769.30375603,551864.0345505251,248550769.30375603,878271400.8677853,516672140.94027895,361599259.9275064,0.16645423867083764
900,2023-03-29,1127558013.7713113,248320771.67180187,551864.0345505251,248320771.67180187,878685378.0649588,522344996.4169354,356340381.6480234,1.0860361476743918
901,2023-03-30,1127653764.5616367,248090772.07864758,551864.0345505251,248090772.07864758,879011128.4484388,522157396.25088876,356853732.19755,-0.03592789595505508
902,2023-03-31,1127844918.856167,247860771.26216322,551864.0345505251,247860771.26216322,879432283.5594534,518566192.48003334,360866091.07942003,-0.6925256260306156
903,2023-04-01,1127931165.6678839,247630772.94863793,551864.0345505251,247630772.94863793,879748528.6846954,518567385.1713733,361181143.51332206,0.0002299973685353507
904,2023-04-02,1128112441.5651019,247400775.7481069,551864.0345505251,247400775.7481069,880159801.7824446,518785751.36073554,361374050.42170906,0.04209178621221099
905,2023-04-03,1128294397.951428,247170776.61437058,551864.0345505251,247170776.61437058,880571757.3025067,511935270.41792077,368636486.8845859,-1.3381537351826438
906,2023-04-04,1128467875.256367,246940779.0535327,551864.0345505251,246940779.0535327,880975232.1682837,512536534.35475934,368438697.81352437,0.11731142982723952
907,2023-04-05,1128554024.1382487,246710780.08380997,551864.0345505251,246710780.08380997,881291380.019888,524387557.271762,356903822.74812603,2.259974088374662
908,2023-04-06,1128728622.5757535,246480781.7610632,551864.0345505251,246480781.7610632,881695976.7801399,524621187.8852155,357074788.8949244,0.044533202022449814
909,2023-04-07,1128902293.9197283,246250783.1770588,551864.0345505251,246250783.1770588,882099646.708119,524327136.7490706,357772509.95904845,-0.05608161690201996
910,2023-04-08,1129075730.0013986,246020832.3660015,551864.0345505251,246020832.3660015,882503033.6008465,524319190.6480337,358183842.95281285,-0.001515508335117488
911,2023-04-09,1129161833.2398226,245791107.4727476,551864.0345505251,245791107.4727476,882818861.7325244,524123630.9026426,358695230.8298818,-0.03731175887915583
912,2023-04-10,1129334869.70128,245561486.80290958,551864.0345505251,245561486.80290958,883221518.8638201,524617660.2867518,358603858.57706827,0.09416941546328417
913,2023-04-11,1129510342.152846,245331864.1296447,551864.0345505251,245331864.1296447,883626613.9886509,524865666.83278084,358760947.1558701,0.047251432452341646
914,2023-04-12,1129683825.372435,245102241.134474,551864.0345505251,245102241.134474,884029720.2034105,524973735.81671923,359055984.3866913,0.020585598205272504
915,2023-04-13,1129857525.8517487,244872621.78454378,551864.0345505251,244872621.78454378,884433040.0326543,525712775.4022971,358720264.6303572,0.1405785859041231
916,2023-04-14,1129945062.4544735,240343034.96476278,551864.0345505251,240343034.96476278,889050163.4551603,482334363.4086175,406715800.04654276,-8.993431794311292
917,2023-04-15,1130120284.7444043,240113447.82823884,551864.0345505251,240113447.82823884,889454972.8816149,525838153.86987966,363616819.01173526,8.273228205503571
918,2023-04-16,1130293997.688473,239883858.57756397,551864.0345505251,239883858.57756397,889858275.0763586,525889388.6865651,363968886.38979346,0.009742508175222042
919,2023-04-17,1130380784.4718945,239654273.22250345,551864.0345505251,239654273.22250345,890174647.2148404,525927340.57425976,364247306.64058065,0.007216184588003216
920,2023-04-18,1130555988.520726,239599847.3197698,551864.0351237709,239599847.3197698,890404277.1658323,526534823.5343123,363869453.63152,0.11537374792703758
921,2023-04-19,1130731918.260383,239370011.9082794,551864.0351237709,239370011.9082794,890810042.3169798,525983748.87932444,364826293.4376553,-0.10477028162219426
922,2023-04-20,1130906851.0878854,239043862.71645796,551864.0351237709,239043862.71645796,891311124.3363035,525955967.27041477,365355157.0658887,-0.005282116876401233
923,2023-04-21,1131080705.9833384,238814031.29000947,551864.0351237709,238814031.29000947,891714810.6582053,526073556.70930725,365641253.948898,0.02235228085365293
924,2023-04-22,1131167079.779005,238584216.1631326,551864.0351237709,238584216.1631326,892030999.5807487,526081736.8378032,365949262.7429455,0.0015549158853360723
925,2023-04-23,1131342076.256057,238354870.908099,551864.0351237709,238354870.908099,892435341.3128343,526255032.0196715,366180309.29316276,0.032929885953436155
926,2023-04-24,1131519289.7482412,237820670.9121319,551864.0351237709,237820670.9121319,893146754.8009856,526525270.7207402,366621484.0802454,0.051324925145337374
927,2023-04-25,1131694633.9440658,237594280.7007246,551864.0351237709,237594280.7007246,893548489.2082174,526540154.2848435,367008334.9233739,0.0028266721886609503
928,2023-04-26,1131781351.599862,237367887.32226685,551864.0351237709,237367887.32226685,893861600.2424715,526491218.7832366,367370381.45923483,-0.009294647253568655
929,2023-04-27,1131959033.2770166,237141498.1112576,551864.0351237709,237141498.1112576,894265671.1306353,526588332.7527396,367677338.37789565,0.018442104289576378
930,2023-04-28,1132133506.0601842,236915105.5963999,551864.0351237709,236915105.5963999,894666536.4286604,526064026.5682048,368602509.8604556,-0.09966585017325258
931,2023-04-29,1132308581.7495596,236688715.39655787,551864.0351237709,236688715.39655787,895068002.3178779,526832570.6831171,368235431.6347608,0.14588014441015673
932,2023-04-30,1132395585.1359591,236462326.35666746,551864.0351237709,236462326.35666746,895381394.7441679,527014240.2936005,368367154.4505674,0.03447148038773662
933,2023-05-01,1132573174.1088417,236235939.820863,551864.0351237709,236235939.820863,895785370.2528548,527296364.3373135,368489005.91554135,0.05350388563128661
934,2023-05-02,1132749335.8543699,236009548.94176522,551864.0351237709,236009548.94176522,896187922.877481,527381055.29578197,368806867.581699,0.016058779058909067
935,2023-05-03,1132928407.6375127,235783161.81404582,551864.0356955982,235783161.81404582,896593381.7877712,527838296.13363737,368755085.65413386,0.08662517312681928
936,2023-05-04,1133015847.9547172,235616927.35545585,551864.0368383627,235616927.35545585,896847056.562423,527830205.2566722,369016851.3057508,-0.0015328559988887491
937,2023-05-05,1133195220.39231,235390203.2571075,551864.0368383627,235390203.2571075,897253153.0983641,528083075.99403244,369170077.1043317,0.047884650892143554
938,2023-05-06,1133371036.2767196,235163479.28038266,551864.0368383627,235163479.28038266,897655692.9594985,528126268.26143533,369529424.6980632,0.008178397856468678
939,2023-05-07,1133548739.068062,234936754.50691003,551864.0368383627,234936754.50691003,898060120.5243138,527651538.2526152,370408582.2716986,-0.08997036384887735
940,2023-05-08,1133635574.5891836,234710028.23451033,551864.0368383627,234710028.23451033,898373682.317835,527759579.67136866,370614102.6464663,0.020471711535904547
941,2023-05-09,1133814537.479977,234483303.04227224,551864.0368383627,234483303.04227224,898779370.4008663,528407889.5977498,370371480.80311644,0.12269118973122772
942,2023-05-10,1133989904.1144917,234256580.10548913,551864.0368383627,234256580.10548913,899181459.9721643,526101701.72495323,373079758.24721104,-0.4383540036527478
943,2023-05-11,1134165185.3579347,234029939.53556338,551864.0368383627,234029939.53556338,899583381.7855331,526253830.53776616,373329551.2477669,0.028907877526989978
944,2023-05-12,1134251752.285445,233809892.61202264,551864.0374118661,233809892.61202264,899889995.6360105,526346250.3538923,373543745.2821182,0.01755874883957631
945,2023-05-13,1134426282.7567084,233583522.49672544,551864.0374118661,233583522.49672544,900290896.2225711,526452821.4727022,373838074.7498689,0.020243242027234487
946,2023-05-14,1134600104.9300382,229057151.3219934,551864.0374118661,229057151.3219934,904991089.570633,526776922.8802008,378214166.69043225,0.061525361765376374
947,2023-05-15,1134773952.3909073,228830782.59283412,551864.0374118661,228830782.59283412,905391305.7606612,526590099.7708772,378801205.98978406,-0.035477900060200795
948,2023-05-16,1134860459.0474167,228604411.91706732,551864.0374118661,228604411.91706732,905704183.0929376,528674861.0330955,377029322.0598421,0.39433712776590824
949,2023-05-17,1135034400.6179616,228378042.3412899,551864.0374118661,228378042.3412899,906104494.2392598,528477614.04136676,377626880.1978931,-0.037323622891108243
950,2023-05-18,1135208761.6034954,228151673.3489085,551864.0374118661,228151673.3489085,906505224.2171749,528432514.8769706,378072709.3402043,-0.008534517299068511
951,2023-05-19,1135382914.7683203,227925302.01574838,551864.0374118661,227925302.01574838,906905748.7151601,527797934.59438205,379107814.1207781,-0.12023167219786046
952,2023-05-20,1135558391.1732323,227698934.43560869,551864.0374118661,227698934.43560869,907307592.7002116,527658414.8599982,379649177.8402134,-0.026441298092592547
953,2023-05-21,1135645772.4204516,227472565.00690103,551864.0374118661,227472565.00690103,907621343.3761387,527812975.8933575,379808367.4827812,0.029283295488838235
954,2023-05-22,1135821937.9909813,227246194.85061878,551864.0374118661,227246194.85061878,908023879.1029509,528028341.22927815,379995537.8736728,0.040786700088730754
955,2023-05-23,1135998532.976845,227019822.52567112,551864.0374118661,227019822.52567112,908426846.4137621,527309277.4092041,381117569.00455797,-0.13636472007603118
956,2023-05-24,1136174432.53417,226793520.0842051,551864.0374118661,226793520.0842051,908829048.4125528,525088028.02602357,383741020.38652927,-0.4230241911115371
957,2023-05-25,1136262013.2199597,226567279.23968503,551864.0374118661,226567279.23968503,909142869.9428629,526442523.52169555,382700346.4211673,0.25729218958433364
958,2023-05-26,1136438968.2366412,226354881.7128668,551864.0374118661,226354881.7128668,909532222.4863626,526495459.0635917,383036763.42277086,0.010054320694479202
959,2023-05-27,1136615190.7474537,226128771.14943078,551864.0374118661,226128771.14943078,909934555.560611,526692535.79862016,383242019.76199085,0.03741779532334988
960,2023-05-28,1136790233.5786276,225902673.68396655,551864.0374118661,225902673.68396655,910335695.8572491,527011563.0784503,383324132.7787988,0.06053515751467842
961,2023-05-29,1136877309.1247554,225676575.95051178,551864.0374118661,225676575.95051178,910648869.1368316,527065531.3703903,383583337.76644135,0.01023938936010893
962,2023-05-30,1137052917.0537724,225450476.29511005,551864.0374118661,225450476.29511005,911050576.7212505,526972524.06138706,384078052.6598635,-0.017649365907431047
963,2023-05-31,1137229498.513237,225224378.73147106,551864.0374118661,225224378.73147106,911453255.744354,525022079.8221834,386431175.92217064,-0.37149756441942827
964,2023-06-01,1137406689.2044609,225020336.78773454,551864.0374118661,225020336.78773454,911834488.3793144,525305655.43901604,386528832.9402984,0.053982974273452555
965,2023-06-02,1137494372.5997653,224794512.50247255,551864.0374118661,224794512.50247255,912147996.0598807,524815224.9794107,387332771.08047,-0.09344821496452482
966,2023-06-03,1137670267.5685267,224568687.74201316,551864.0374118661,224568687.74201316,912549715.789102,524816404.580917,387733311.20818496,0.00022476460263476383
967,2023-06-04,1137847569.4835653,224342864.74479333,551864.0374118661,224342864.74479333,912952840.7013602,523330540.84502864,389622299.8563316,-0.2839245218689399
968,2023-06-05,1138023628.1598604,224117041.6404941,551864.0374118661,224117041.6404941,913354722.4819545,525368243.4454124,387986479.03654206,0.38786177615538975
969,2023-06-06,1138112117.015585,223891215.30184302,551864.0374118661,223891215.30184302,913669037.67633,287331112.20499915,626337925.4713309,-82.84418955319512
970,2023-06-07,1138290778.2490356,223665392.35433388,551864.0374118661,223665392.35433388,914073521.8572898,525844893.2055467,388228628.6517431,45.35820050406294
971,2023-06-08,1138468496.1433342,223439567.05990425,551864.0374118661,223439567.05990425,914477065.046018,526149318.55402654,388327746.49199146,0.05785911674588817
972,2023-06-09,1138645332.5912066,223213742.57965258,551864.0374118661,223213742.57965258,914879725.9741421,527116740.68491447,387762985.2892276,0.18353090619564227
973,2023-06-10,1138732379.6536992,222987920.5545776,551864.0374118661,222987920.5545776,915192595.0617095,527098266.5816031,388094328.4801064,-0.003504868917730164
974,2023-06-11,1138910401.0935872,222762094.37039202,551864.0374118661,222762094.37039202,915596442.6857834,526821266.80965185,388775175.87613153,-0.05257945899350602
975,2023-06-12,1139088490.956647,222536272.9476816,551864.0374118661,222536272.9476816,916000353.9715533,528993609.24561065,387006744.7259427,0.4106557050957065
976,2023-06-13,1139175515.8077178,222325039.28941986,551864.0374118661,222325039.28941986,916298612.4808861,529989889.053787,386308723.4270991,0.1879809084575328
977,2023-06-14,1139365925.7758453,217799359.12061718,551864.0374118661,217799359.12061718,921014702.6178161,529410096.3817086,391604606.23610747,-0.10951673873260859
978,2023-06-15,1139458247.5515356,217542680.70143494,551864.0374118661,217542680.70143494,921363702.8126887,528953982.10625446,392409720.70643425,-0.08622948136962805
979,2023-06-16,1139645849.4882522,217158291.18076476,551864.0374118661,217158291.18076476,921935694.2700754,529078063.3209483,392857630.94912714,0.023452345371310912
980,2023-06-17,1139823641.91583,216932610.66823742,551864.0374118661,216932610.66823742,922339167.2101806,528473258.16928494,393865909.0408957,-0.11444385166403492
981,2023-06-18,1139999277.9360878,216706928.21449918,551864.0374118661,216706928.21449918,922740485.6841767,528813307.0873172,393927178.59685946,0.06430415299215042
982,2023-06-19,1140086820.139615,216478005.29889274,551864.0374118661,216478005.29889274,923056950.8033105,529251844.1255883,393805106.6777222,0.08285980353939237
983,2023-06-20,1140264527.815342,216252323.62564778,551864.0374118661,216252323.62564778,923460340.1522822,529722206.02810854,393738134.1241737,0.08879406926266142
984,2023-06-21,1140441420.7648864,216026644.5252972,551864.0374118661,216026644.5252972,923862912.2021774,529952291.42501855,393910620.77715886,0.04341624720430559
985,2023-06-22,1140616135.7866297,215719694.9977855,551864.0374118661,215719694.9977855,924344576.7514323,529828903.50558656,394515673.24584574,-0.02328825751401098
986,2023-06-23,1140703149.5009265,215494013.78666043,551864.0380041664,215494013.78666043,924657271.676262,529791217.7147944,394866053.9614676,-0.007113328709891675
987,2023-06-24,1140877973.3777432,215268332.25167242,551864.0380041664,215268332.25167242,925057777.0880666,535073462.0713659,389984315.0167007,0.9871998390880776
988,2023-06-25,1141053383.8848493,215042650.4119146,551864.0380041664,215042650.4119146,925458869.4349307,534392632.0144491,391066237.42048156,-0.1274025905541265
989,2023-06-26,1141228826.5133483,214818907.99897006,551864.0385738359,214818907.99897006,925858054.4758043,534574016.0847261,391284038.39107823,0.033930581139259175
990,2023-06-27,1141404450.4826393,214595272.48840818,551864.0391422628,214595272.48840818,926257313.9550889,534767444.6511769,391489869.3039119,0.03617059497274511
991,2023-06-28,1141491988.000323,214369623.99006537,551864.0391422628,214369623.99006537,926570499.9711155,533862875.92053556,392707624.0505799,-0.16943840290105072
992,2023-06-29,1141668060.1076722,214581785.73267862,551864.0397119899,214581785.73267862,926534410.3352816,534363214.2358037,392171196.0994779,0.0936326270107628
993,2023-06-30,1141844523.8490415,214354778.7747535,551864.0397119899,214354778.7747535,926937881.034576,537019914.753052,389917966.28152406,0.49471173121577294
994,2023-07-01,1142021103.6197834,214127782.03425598,551864.0397119899,214127782.03425598,927341457.5458155,537657355.8248533,389684101.72096217,0.11855897904034407
995,2023-07-02,1142108629.0480368,213709087.2838841,551864.0397119899,213709087.2838841,927847677.7244407,492151646.19188046,435696031.5325602,-9.246278049678835
996,2023-07-03,1142285113.6838803,213482092.93023437,551864.0402809139,213482092.93023437,928251156.713365,537734882.0922184,390516274.62114656,8.476897708957011
997,2023-07-04,1142462010.4966397,213255097.3512761,551864.0402809139,213255097.3512761,928655049.1050828,537695906.658519,390959142.4465637,-0.007248601526768539
998,2023-07-05,1142636101.5985246,213028101.78759152,551864.0402809139,213028101.78759152,929056135.770652,536869721.8921706,392186413.87848145,-0.1538892458745238
999,2023-07-06,1142722454.204113,212801106.38002533,551864.0402809139,212801106.38002533,929369483.7838067,537054557.6778097,392314926.10599697,0.034416575187137255
1000,2023-07-07,1142896954.0078712,212574109.68896636,551864.0402809139,212574109.68896636,929770980.2786237,535728621.6554998,394042358.6231239,-0.24750143425463023
1001,2023-07-08,1143070899.928755,212347117.4597263,551864.0402809139,212347117.4597263,930171918.4287477,536149963.6434642,394021954.78528345,0.07858659265798451
1002,2023-07-09,1143246963.0245228,212120122.04155773,551864.0402809139,212120122.04155773,930574976.942684,536343151.6464707,394231825.2962133,0.03601947790579629
1003,2023-07-10,1143421349.8731027,211893127.04995963,551864.0402809139,211893127.04995963,930976358.7828621,536418591.3040172,394557767.4788449,0.014063579967100281
1004,2023-07-11,1143509381.5427861,211666132.78577018,551864.0402809139,211666132.78577018,931291384.716735,537108274.4029378,394183110.31379724,0.1284067164459941
1005,2023-07-12,1143684722.059261,211439136.3327758,551864.0402809139,211439136.3327758,931693721.6862043,536876147.3570457,394817574.32915866,-0.04323660997695811
1006,2023-07-13,1143859874.1369317,211212141.3730279,551864.0402809139,211212141.3730279,932095868.7236228,535286723.227093,396809145.4965298,-0.2969294886244285
1007,2023-07-14,1144034441.462574,206685146.26422334,551864.0402809139,206685146.26422334,936797431.1580697,534998282.72294617,401799148.43512356,-0.053914285982131105
1008,2023-07-15,1144209351.2316103,206458152.00518185,551864.0402809139,206458152.00518185,937199335.1861477,535257709.9064706,401941625.2796771,0.04846771540567829
1009,2023-07-16,1144296283.1431556,206231157.9318072,551864.0402809139,206231157.9318072,937513261.1710672,535121841.4651554,402391419.7059118,-0.02539018795107495
1010,2023-07-17,1144471972.5036466,206004162.5747039,551864.0402809139,206004162.5747039,937915945.8886616,534569190.5221134,403346755.36654824,-0.10338249058131055
1011,2023-07-18,1144647885.7588272,205777166.23537284,551864.0402809139,205777166.23537284,938318855.4831736,536159150.45627904,402159705.02689457,0.29654626481942614
1012,2023-07-19,1144823358.287314,205550171.73261347,551864.0402809139,205550171.73261347,938721322.5144197,537001418.468416,401719904.0460037,0.156846515329363
1013,2023-07-20,1144910557.5892136,205323189.69489554,551864.0402809139,205323189.69489554,939035503.8540372,538010877.3391509,401024626.51488626,0.18762796687818195
1014,2023-07-21,1145085264.562482,204786214.85924822,551864.0402809139,204786214.85924822,939747185.6629529,537301699.5538658,402445486.1090871,-0.13198874782527525
1015,2023-07-22,1145260926.7234392,204559251.28591082,551864.0402809139,204559251.28591082,940149811.3972474,535988555.93926686,404161255.4579806,-0.24499471118329552
1016,2023-07-23,1145436971.3031094,204332290.06165174,551864.0402809139,204332290.06165174,940552817.2011766,536230013.5496422,404322803.65153444,0.045028738465603624
1017,2023-07-24,1145611560.5573096,204105325.13630262,551864.0402809139,204105325.13630262,940954371.380726,536686284.0325812,404268087.34814477,0.08501623695515548
1018,2023-07-25,1145698252.7467885,203878364.13079607,551864.0402809139,203878364.13079607,941268024.5757114,537244805.5261065,404023219.0496049,0.10396033387020509
1019,2023-07-26,1145874781.314825,203651399.5884512,551864.0402809139,203651399.5884512,941671517.686093,541172055.2268047,400499462.45928824,0.7256933654958146
